,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
10386,92467,233000142,6002-1,10,자이.우남퍼스트빌,233000127,36446.0
10387,92468,233000142,6002-1,11,상록.테크노밸리.GS자이,233000121,36463.0
10388,92469,233000142,6002-1,12,센트럴상록.동원1차,233000122,36792.0
10389,92470,233000142,6002-1,13,현대다이모스,233002017,55585.0
10390,92471,233000142,6002-1,14,영천리,233000145,36451.0
10391,92472,233000142,6002-1,15,기흥IC입구,228001145,29151.0
10392,92474,233000142,6002-1,17,수원신갈IC(경유),277103363,
10393,92475,233000142,6002-1,18,신갈JC(경유),277103361,
10394,92476,233000142,6002-1,19,죽전(경유),277103443,
10395,92477,233000142,6002-1,20,서울TG(경유),277103386,
10396,92478,233000142,6002-1,21,판교IC(경유),277103151,
10397,92479,233000142,6002-1,22,금토JC(경유),277103679,
10398,92480,233000142,6002-1,23,서울진입(경유),277103441,
10399,92481,233000142,6002-1,24,청계산입구역(경유),277104177,
10400,92482,233000142,6002-1,25,양재IC(경유),277103388,
10401,92483,233000142,6002-1,26,서초IC(경유),277103390,
10402,92484,233000142,6002-1,27,KCC사옥,121000086,90062.0
10403,92485,233000142,6002-1,28,신논현역.영신빌딩,121000941,90228.0
10404,92486,233000142,6002-1,29,강남역10번출구(경유),277102911,
10405,92487,233000142,6002-1,30,신분당선강남역(중),121000009,
10406,92488,233000142,6002-1,31,우성아파트앞사거리(경유),277101612,
10407,92489,233000142,6002-1,32,우성아파트(중),121000007,
10408,92490,233000142,6002-1,33,뱅뱅사거리(중),121000005,
10409,92491,233000142,6002-1,34,양재역.서초문화예술회관(중),121000003,
10410,92492,233000142,6002-1,35,교육개발원입구(중),121000001,
10411,92493,233000142,6002-1,36,시민의숲.양재꽃시장,121000220,90112.0
10412,92494,233000142,6002-1,37,양재IC(경유),277103387,
10413,92495,233000142,6002-1,38,청계산입구역(경유),277104178,
10414,92496,233000142,6002-1,39,성남진입(경유),277103440,
10415,92497,233000142,6002-1,40,금토JC(경유),277103678,
10416,92498,233000142,6002-1,41,판교IC(경유),277103150,
10417,92499,233000142,6002-1,42,서울TG(경유),277103385,
10418,92500,233000142,6002-1,43,죽전(경유),277103442,
10419,92501,233000142,6002-1,44,신갈JC(경유),277103360,
10420,92502,233000142,6002-1,45,수원신갈IC(경유),277103362,
10421,92503,233000142,6002-1,46,기흥IC입구,228001189,29086.0
10422,92504,233000142,6002-1,47,영천리,233000140,36449.0
10423,92505,233000142,6002-1,48,현대다이모스,233002165,55602.0
10424,92506,233000142,6002-1,49,동원.다원중,233001902,37073.0
10425,92507,233000142,6002-1,50,동탄2파출소.농협,233001166,36470.0
10426,92508,233000142,6002-1,51,성원아파트.이지더원,233001493,37549.0
10427,92509,233000142,6002-1,52,상록.경남아파트.이주택지,233001492,37550.0
10428,92510,233000142,6002-1,53,반도.모아아파트,233001491,37551.0
10429,92511,233000142,6002-1,54,반도4차.동탄4동복지센터,233000430,55663.0
10430,92512,233000142,6002-1,55,대우푸르지오.호반베르디움2차,233001168,36458.0
10431,92513,233000142,6002-1,56,청목초.신안1차,233000965,36468.0
10432,92514,233000144,202,1,영통차고지(경유),277101892,
10433,92515,233000144,202,2,지역난방공사.신나무실쌍용아파트,203000052,4190.0
10434,92516,233000144,202,3,영통역6번출구.영덕고등학교,203000136,4133.0
10435,92517,233000144,202,4,극동.풍림아파트,203000065,4131.0
10436,92518,233000144,202,5,영통주공9단지,203000257,4240.0
10437,92519,233000144,202,6,그대가프리미어아파트.망포역3번출구,203000150,4072.0
10438,92520,233000144,202,7,태장초등학교,203000149,4069.0
10439,92521,233000144,202,8,망포중학교,203000148,4177.0
10440,92522,233000144,202,9,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,203000147,4090.0
10441,92523,233000144,202,10,신영통현대타운.두산위브,233000117,36512.0
10442,92524,233000144,202,11,반월리큰고개,233001211,36396.0
10443,92525,233000144,202,12,빅마켓앞,233000115,36405.0
10444,92526,233000144,202,13,삼성반도체후문,233001212,36408.0
10445,92527,233000144,202,14,IT단지(중),233001310,36683.0
10446,92528,233000144,202,15,삼성반도체후문,233001977,37956.0
10447,92529,233000144,202,16,한림대병원(중),233001225,36414.0
10448,92530,233000144,202,17,우미제일.전하리교회,233003186,37760.0
10449,92531,233000144,202,18,예당고사거리,233002440,55312.0
10450,92532,233000144,202,19,한미약품.푸르지오,233002442,55314.0
10451,92533,233000144,202,20,센트럴상록.동원1차,233000122,36792.0
10452,92534,233000144,202,21,동탄2파출소.농협,233001166,36470.0
10453,92535,233000144,202,22,성원아파트.이지더원,233001493,37549.0
10454,92536,233000144,202,23,상록.경남아파트.이주택지,233001492,37550.0
10455,92537,233000144,202,24,반도유보라정문,233001162,36448.0
10456,92538,233000144,202,25,반도유보라후문,233001306,36482.0
10457,92539,233000144,202,26,동탄행복마을푸르지오아파트,233001993,55584.0
10458,92540,233000144,202,27,반도유보라후문,233001172,36785.0
10459,92541,233000144,202,28,반도유보라정문,233001169,36450.0
10460,92542,233000144,202,29,이주택지.상록.경남아파트,233002429,55305.0
10461,92543,233000144,202,30,성원아파트.이지더원,233002430,55306.0
10462,92544,233000144,202,31,동탄2파출소.농협,233002431,55307.0
10463,92545,233000144,202,32,동원1차.센트럴상록,233002432,55308.0
10464,92546,233000144,202,33,한미약품.푸르지오,233002443,55315.0
10465,92547,233000144,202,34,예당고사거리,233002439,55311.0
10466,92548,233000144,202,35,전하리교회.우미제일,233001683,37712.0
10467,92549,233000144,202,36,한림대병원(중),233001782,37864.0
10468,92550,233000144,202,37,IT단지(중),233001978,37954.0
10469,92551,233000144,202,38,삼성반도체후문,233002353,55253.0
10470,92552,233000144,202,39,농서리,233001300,36406.0
10471,92553,233000144,202,40,반월리큰고개,233000116,36399.0
10472,92554,233000144,202,41,신영통현대타운.두산위브,233000118,36393.0
10473,92555,233000144,202,42,망포1동주민센터.삼정라츠.늘푸른벽산,203000109,4089.0
10474,92556,233000144,202,43,망포중학교,203000108,4176.0
10475,92557,233000144,202,44,청와.쌍용.그대가센트럴파크아파트,203000155,4070.0
10476,92558,233000144,202,45,망포역1번출구.디지털엠파이어1,203000124,4085.0
10477,92559,233000144,202,46,살구골동아아파트,203000157,4129.0
10478,92560,233000144,202,47,영통역7번출구.영덕고등학교,203000018,4132.0
10479,92561,233000144,202,48,지역난방공사.신나무실쌍용아파트,203000050,4189.0
10480,92562,233000144,202,49,영통차고지(경유),277101892,
10481,92563,233000252,710,1,동탄2LH4단지,233000959,36437.0
10482,92564,233000252,710,2,LH4단지후문,233002500,55406.0
10483,92565,233000252,710,3,동탄2부영아파트,233001506,37582.0
10484,92566,233000252,710,4,한백초중교,233000149,36514.0
10485,92567,233000252,710,5,반도유보라정문,233001162,36448.0
10486,92568,233000252,710,6,반도유보라후문,233001306,36482.0
10487,92569,233000252,710,7,동탄행복마을푸르지오아파트,233001993,55584.0
10488,92570,233000252,710,8,반도유보라후문,233001172,36785.0
10489,92571,233000252,710,9,반도유보라정문,233001169,36450.0
10490,92572,233000252,710,10,이주택지.상록.경남아파트,233002429,55305.0
10491,92573,233000252,710,11,성원아파트.이지더원,233002430,55306.0
10492,92574,233000252,710,12,동탄2파출소.농협,233002431,55307.0
10493,92575,233000252,710,13,동원1차.센트럴상록,233002432,55308.0
10494,92576,233000252,710,14,한미약품.푸르지오,233002443,55315.0
10495,92577,233000252,710,15,예당고사거리,233002439,55311.0
10496,92578,233000252,710,16,전하리교회.우미제일,233001683,37712.0
10497,92579,233000252,710,17,동탄이마트.한림대병원,233001619,37692.0
10498,92580,233000252,710,18,예당마을.롯데캐슬(중),233001282,37587.0
10499,92581,233000252,710,19,한빛마을.석우중학교(중),233001216,36841.0
10500,92582,233000252,710,20,한화꿈에그린아파트,233001677,37737.0
10501,92583,233000252,710,21,센트럴파크,233001675,37703.0
10502,92584,233000252,710,22,능동은행사거리,233001994,55439.0
10503,92585,233000252,710,23,미즈파크병원,233001673,37736.0
10504,92586,233000252,710,24,크리스찬교회,233002029,55023.0
10505,92587,233000252,710,25,이지더원,233002030,55021.0
10506,92588,233000252,710,26,신미주아파트앞,233000109,36710.0
10507,92589,233000252,710,27,주공8단지,233000108,36380.0
10508,92590,233000252,710,28,주공10.11단지,233000067,36370.0
10509,92591,233000252,710,29,중심상가,233000066,36795.0
10510,92592,233000252,710,30,롯데시네마,233002132,55279.0
10511,92593,233000252,710,31,진안동,233000671,36354.0
10512,92594,233000252,710,32,병점사거리,233000703,36753.0
10513,92595,233000252,710,33,병점역사거리,233000702,36345.0
10514,92596,233000252,710,34,신창미션힐.송화초교,233000101,36350.0
10515,92597,233000252,710,35,병점정형외과(경유),277101836,
10516,92598,233000252,710,36,동부출장소.병점초등학교,233000708,36342.0
10517,92599,233000252,710,37,병점화남아파트,233000641,36347.0
10518,92600,233000252,710,38,진안동,233000640,36355.0
10519,92601,233000252,710,39,롯데시네마,233002403,55291.0
10520,92602,233000252,710,40,주공11단지.우남퍼스트빌2차,233000065,36371.0
10521,92603,233000252,710,41,주공7.8단지,233000107,36383.0
10522,92604,233000252,710,42,신미주아파트.주공6단지,233000106,36386.0
10523,92605,233000252,710,43,풍성신미주,233002032,55014.0
10524,92606,233000252,710,44,경남아너스빌,233002031,55020.0
10525,92607,233000252,710,45,동탄3동행정복지센터,233002028,55022.0
10526,92608,233000252,710,46,미즈파크병원,233001672,37730.0
10527,92609,233000252,710,47,능동은행사거리,233002273,55147.0
10528,92610,233000252,710,48,센트럴파크,233001674,37742.0
10529,92611,233000252,710,49,금호어울림,233001676,37741.0
10530,92612,233000252,710,50,한빛마을(중),233001562,36668.0
10531,92613,233000252,710,51,예당마을.롯데캐슬(중),233001281,36672.0
10532,92614,233000252,710,52,동탄이마트.한림대병원,233001618,37684.0
10533,92615,233000252,710,53,우미제일.전하리교회,233003186,37760.0
10534,92616,233000252,710,54,예당고사거리,233002440,55312.0
10535,92617,233000252,710,55,한미약품.푸르지오,233002442,55314.0
10536,92618,233000252,710,56,센트럴상록.동원1차,233000122,36792.0
10537,92619,233000252,710,57,동탄2파출소.농협,233001166,36470.0
10538,92620,233000252,710,58,성원아파트.이지더원,233001493,37549.0
10539,92621,233000252,710,59,상록.경남아파트.이주택지,233001492,37550.0
10540,92622,233000252,710,60,반도유보라정문,233001162,36448.0
10541,92623,233000252,710,61,반도유보라후문,233001306,36482.0
10542,92624,233000252,710,62,반도유보라후문,233001172,36785.0
10543,92625,233000252,710,63,반도유보라정문,233001169,36450.0
10544,92626,233000252,710,64,한백초중교,233000135,36513.0
10545,92627,233000252,710,65,동탄2부영아파트,233000981,36434.0
10546,92628,233000252,710,66,LH4단지후문,233002501,55407.0
10547,92629,233000252,710,67,동탄2LH4단지,233001505,37583.0
10548,92630,233000253,150,1,능실마을21단지.수원여대입구,201000448,2943.0
10549,92631,233000253,150,2,능실마을20단지,201000458,2944.0
10550,92632,233000253,150,3,호매실스위첸19단지.능실마을22단지,201000438,2939.0
10551,92633,233000253,150,4,능실초등학교,201000436,2931.0
10552,92634,233000253,150,5,호매실마을14단지.장애인종합복지관,201000409,2908.0
10553,92635,233000253,150,6,호매실마을13단지.수원시보훈회관,201000411,2910.0
10554,92636,233000253,150,7,호매실마을13단지.호매실도서관,201000454,2956.0
10555,92637,233000253,150,8,칠보입구,201000174,2046.0
10556,92638,233000253,150,9,구운동주민센터.서수원도서관,201000173,2089.0
10557,92639,233000253,150,10,탑동초등학교.삼성아파트,201000172,2103.0
10558,92640,233000253,150,11,구운중학교,201000171,2110.0
10559,92641,233000253,150,12,농촌진흥청,201000033,2129.0
10560,92642,233000253,150,13,서둔교차로(경유),277101594,
10561,92643,233000253,150,14,수원역.AK플라자,202000105,3196.0
10562,92644,233000253,150,15,수원센트럴타운3단지,201000474,2961.0
10563,92645,233000253,150,16,세류중학교.아세아시멘트,201000047,2166.0
10564,92646,233000253,150,17,새터마을,201000046,2173.0
10565,92647,233000253,150,18,세류사거리,201000045,2175.0
10566,92648,233000253,150,19,세류2동주민센터,201000194,2183.0
10567,92649,233000253,150,20,남수원초등학교,201000193,2200.0
10568,92650,233000253,150,21,수원버스터미널,201000192,2224.0
10569,92651,233000253,150,22,수원아이파크시티.선일초교,201000430,2959.0
10570,92652,233000253,150,23,곡반중학교,201000268,2291.0
10571,92653,233000253,150,24,수원순복음교회,201000191,2269.0
10572,92654,233000253,150,25,영통아이파크캐슬2단지.래미안영통마크원1단지,233002370,55274.0
10573,92655,233000253,150,26,영통아이파크캐슬1단지.래미안영통마크원2단지,203000152,4206.0
10574,92656,233000253,150,27,방죽공원.영통힐스테이트.쌍용아파트,203000151,4063.0
10575,92657,233000253,150,28,망포역3번출구.망포그대가프리미어.골든스퀘어,203000346,4326.0
10576,92658,233000253,150,29,그대가프리미어아파트.망포역3번출구,203000150,4072.0
10577,92659,233000253,150,30,태장초등학교,203000149,4069.0
10578,92660,233000253,150,31,망포중학교,203000148,4177.0
10579,92661,233000253,150,32,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,203000147,4090.0
10580,92662,233000253,150,33,신영통현대타운.두산위브,233000117,36512.0
10581,92663,233000253,150,34,반월리큰고개,233001211,36396.0
10582,92664,233000253,150,35,빅마켓앞,233000115,36405.0
10583,92665,233000253,150,36,삼성반도체후문,233001212,36408.0
10584,92666,233000253,150,37,IT단지(중),233001310,36683.0
10585,92667,233000253,150,38,한림대병원(중),233001225,36414.0
10586,92668,233000253,150,39,우미제일.전하리교회,233003186,37760.0
10587,92669,233000253,150,40,예당고사거리,233002440,55312.0
10588,92670,233000253,150,41,한미약품.푸르지오,233002442,55314.0
10589,92671,233000253,150,42,상록.테크노밸리.GS자이,233002436,36842.0
10590,92672,233000253,150,43,우남퍼스트빌,233000130,36447.0
10591,92673,233000253,150,44,롯데캐슬.포스코더샵,233000137,36436.0
10592,92674,233000253,150,45,동탄역(서측),233003084,55398.0
10593,92675,233000253,150,46,포스코더샵.롯데캐슬,233000979,36465.0
