표준정류장ID,시군명,정류소명,정류소영문명,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도,모바일정류장ID,이비카드정류장ID
233002229,화성시,창곡1리,Changgok 1-ri,55119.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1866167,126.88415,"[None None None None None None None None None None None None None None
 None]",4170568.0
233002230,화성시,창곡1리,Changgok 1-ri,55120.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1874,126.8838167,"[None None None None None None None None None None None None None None
 None]",4107858.0
233002233,화성시,안녕4통,Annyeong 4-tong ,55121.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.2123,126.9829,"[None None None None None None None None None None None None None None
 None]",4117346.0
233002234,화성시,안녕4통,Annyeong 4-tong,55122.0,노변정류장,경기도 화성시,경기도 화성시 안녕동,37.2126333,126.98278329999998,"[None None None None None None None None None None None None None None
 None]",4117345.0
233002235,화성시,영지,Yeongji,55136.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1615,126.7069167,"[None None None None None None None None None None None None None None
 None]",4107889.0
233002236,화성시,영지,Yeongji,55208.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1614333,126.7066167,"[None None None None None None None None None None None None None None
 None]",4107888.0
233002237,화성시,백미리입구,Baengmi-ri ,55137.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1515667,126.7007,"[None None None None None None None None None None None None None None
 None]",4170927.0
233002238,화성시,백미리입구,Baengmi-ri ,55209.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1523333,126.7005667,"[None None None None None None None None None None None None None None
 None]",4119886.0
233002239,화성시,궁평보건지소,Pungpyeong Public Health Center,55210.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1425667,126.70215,"[None None None None None None None None None None None None None None
 None]",4120167.0
233002240,화성시,궁평보건지소,Gungpyeong Public Health Center,55138.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1433167,126.70205,"[None None None None None None None None None None None None None None
 None]",4117442.0
233002242,화성시,행정리,Haengjeong-ri ,55129.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1306667,126.92816670000002,"[None None None None None None None None None None None None None None
 None]",4170715.0
233002243,화성시,조암한라비발디,Joam Halla Vivaldi,37750.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0880333,126.82371670000002,"[None None None None None None None None None None None None None None
 None]",4102881.0
233002244,화성시,조암한라비발디,Joam Halla Vivaldi,37968.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0882,126.82371670000002,"[None None None None None None None None None None None None None None
 None]",4107812.0
233002245,화성시,임광그대가3단지,Imgwang Geudaega Apartment 3-danji,55244.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2159333,126.9691167,"[None None None None None None None None None None None None None None
 None]",4119416.0
233002246,화성시,임광그대가3단지,Imgwang Geudaega Apartment 3-danji,55245.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.21605,126.96925,"[None None None None None None None None None None None None None None
 None]",4119417.0
233002251,화성시,반월초등학교,I-Park Apartment Back Gate,55442.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2229,127.0618,"[None None None None None None None None None None None None None None
 None]",4197662.0
233002255,화성시,신명아파트,Sinmyeong Apartment,55246.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.21355,126.97335,"[None None None None None None None None None None None None None None
 None]",4119429.0
233002256,화성시,임광1.2단지입구,Imgwang 1 & 2-danji,55247.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2137167,126.9733,"[None None None None None None None None None None None None None None
 None]",4119428.0
233002260,화성시,레이크자이더테라스,,55474.0,,,,37.17235,127.10335,"[None None None None None None None None None None None None None None
 None]",4123447.0
233002261,화성시,방교초.레이크자이더테라스,,55475.0,,,,37.17265,127.10135,"[None None None None None None None None None None None None None None
 None]",4123446.0
233002262,화성시,하우스디더레이크.우미린,,55476.0,,,,37.1726333,127.1054833,"[None None None None None None None None None None None None None None
 None]",4123448.0
233002265,화성시,매향리,Maehyang-ri,55141.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0445333,126.7678167,55141.0,
233002266,화성시,매향리,Maehyang-ri,55134.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0444333,126.7676333,55134.0,
233002267,화성시,석천3리,Seokcheon 3-ri ,55142.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.043,126.7708667,"[None None None None None None None None None None None None None None
 None]",4170652.0
